Departament,semester,code,name,cred,class,vacancies,day,start,length,prof,campus,building,room
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,C,15,Ter,15:30,2,TRISTAO JULIO GARCIA DOS SANTOS,centro,Prédio Branco,054
DELAE,2022 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,C,15,Qui,15:30,2,TRISTAO JULIO GARCIA DOS SANTOS,centro,Prédio Branco,054
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,45,Ter,17:30,2,MAURÍCIO CAGLIARI TOSIN,undef,undef,undef
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,A,45,Qui,17:30,2,MAURÍCIO CAGLIARI TOSIN,undef,undef,undef
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,40,Seg,13:30,2,VALNER JOAO BRUSAMARELLO,centro,Eletro,303
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,40,Qua,13:30,2,VALNER JOAO BRUSAMARELLO,centro,Eletro,303
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,C,15,Ter,17:30,2,TRISTAO JULIO GARCIA DOS SANTOS,centro,Eletro,200
DELAE,2022 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,C,15,Qui,17:30,2,TRISTAO JULIO GARCIA DOS SANTOS,centro,Eletro,200
DELAE,2022 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,14,Ter,17:30,2,WALTER FETTER LAGES,centro,Eletro,301
DELAE,2022 - I,ENG10051,DINÂMICA E CONTROLE DE ROBÔS,4,U,14,Qui,17:30,2,WALTER FETTER LAGES,centro,Eletro,301
DELAE,2022 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,Ter,10:30,2,BIBIANA MAITÊ PETRY FERRAZ,centro,Prédio Branco,063
DELAE,2022 - I,ENG10030,ELETRICIDADE E INSTRUMENTAÇÃO,4,U,30,Qui,10:30,2,BIBIANA MAITÊ PETRY FERRAZ,centro,Prédio Branco,063
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,30,Seg,10:30,2,ALCEU HEINKE FRIGERI,centro,Eletro,306
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,30,Qua,10:30,2,ALCEU HEINKE FRIGERI,centro,Eletro,306
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,B,44,Seg,17:30,2,MAURÍCIO CAGLIARI TOSIN,centro,Eletro,303
DELAE,2022 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,B,44,Qua,17:30,2,MAURÍCIO CAGLIARI TOSIN,centro,Eletro,303
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,16,Ter,13:30,2,MARCELO GOTZ,centro,Eletro,303
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,A3,16,Qua,10:30,2,MAURÍCIO CAGLIARI TOSIN,centro,Eletro,200
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,16,Ter,13:30,2,MARCELO GOTZ,centro,Eletro,303
DELAE,2022 - I,ENG10027,ELETRÔNICA FUNDAMENTAL II - B,4,B3,16,Qua,13:30,2,MARCELO GOTZ,centro,Eletro,200
DELAE,2022 - I,ENG10031,INTRODUÇÃO À ENGENHARIA DE COMPUTAÇÃO,2,U,35,Ter,15:30,2,RENATO VENTURA BAYAN HENRIQUES,undef,undef,undef
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,A,12,Seg,13:30,2,BIBIANA MAITÊ PETRY FERRAZ,centro,Eletro,200
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,A1,12,Sex,8:30,2,MAURÍCIO CAGLIARI TOSIN,centro,Eletro,200
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,B,14,Ter,13:30,2,BIBIANA MAITÊ PETRY FERRAZ,centro,Eletro,200
DELAE,2022 - I,ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,B1,18,Sex,10:30,2,MAURÍCIO CAGLIARI TOSIN,centro,Eletro,200
DELAE,2022 - I,ENG10005,LABORATÓRIO DE CONTROLE,2,A1,12,Qua,10:30,2,JOAO MANOEL GOMES DA SILVA JUNIOR,centro,Eletro,301
DELAE,2022 - I,ENG10005,LABORATÓRIO DE CONTROLE,2,B1,12,Qua,13:30,2,JOAO MANOEL GOMES DA SILVA JUNIOR,centro,Eletro,301
DELAE,2022 - I,ENG10045,LABORATÓRIO DE ELETRÔNICA,2,A,12,Qua,8:30,2,MAURÍCIO CAGLIARI TOSIN,centro,Eletro,200
DELAE,2022 - I,ENG10045,LABORATÓRIO DE ELETRÔNICA,2,B,12,Qua,15:30,2,MAURÍCIO CAGLIARI TOSIN,centro,Eletro,200
DELAE,2022 - I,ENG10052,LABORATÓRIO DE ROBÓTICA,2,D,10,Qua,17:30,2,RENATO VENTURA BAYAN HENRIQUES,centro,Eng. nova,undef
DELAE,2022 - I,ENG10032,MICROCONTROLADORES,2,A1,12,Qua,8:30,2,WALTER FETTER LAGES,centro,Eletro,301
DELAE,2022 - I,ENG10008,PLANEJAMENTO ENERGÉTICO,4,U3,20,Ter,10:30,2,SERGIO LUIS HAFFNER,centro,Eletro,301
DELAE,2022 - I,ENG10008,PLANEJAMENTO ENERGÉTICO,4,U3,20,Qui,10:30,2,SERGIO LUIS HAFFNER,centro,Eletro,301
DELAE,2022 - I,ENG10046,PRINCÍPIOS DE ELETRÔNICA DE POTÊNCIA,2,U,40,Qui,13:30,2,BIBIANA MAITÊ PETRY FERRAZ,centro,Eletro,303
DELAE,2022 - I,ENG10041,PROTEÇÃO E ESTABILIDADE DOS SISTEMAS ELÉTRICOS DE POTÊNCIA,4,A,12,Ter,10:30,2,FLAVIO ANTONIO BECON LEMOS,centro,Eletro,305
DELAE,2022 - I,ENG10041,PROTEÇÃO E ESTABILIDADE DOS SISTEMAS ELÉTRICOS DE POTÊNCIA,4,A,12,Qui,10:30,2,FLAVIO ANTONIO BECON LEMOS,centro,Eletro,305
DELAE,2022 - I,ENG10048,PROTOCOLOS DE COMUNICAÇÃO - A,4,B,18,Ter,13:30,2,ALCEU HEINKE FRIGERI,centro,Eletro,301
DELAE,2022 - I,ENG10048,PROTOCOLOS DE COMUNICAÇÃO - A,4,B,18,Qui,13:30,2,ALCEU HEINKE FRIGERI,centro,Eletro,301
DELAE,2022 - I,ENG10014,QUALIDADE DE ENERGIA ELÉTRICA,4,U1,25,Ter,8:30,2,ROBERTO CHOUHY LEBORGNE,centro,Eletro,305
DELAE,2022 - I,ENG10014,QUALIDADE DE ENERGIA ELÉTRICA,4,U1,25,Qui,8:30,2,ROBERTO CHOUHY LEBORGNE,centro,Eletro,305
DELAE,2022 - I,ENG10018,SISTEMAS DE CONTROLE II,4,U3,29,Seg,8:30,2,ALEXANDRE SANFELICE BAZANELLA,centro,Eletro,303
DELAE,2022 - I,ENG10018,SISTEMAS DE CONTROLE II,4,U3,29,Qua,8:30,2,ALEXANDRE SANFELICE BAZANELLA,centro,Eletro,303
DELAE,2022 - I,ENG10040,SISTEMAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA,4,U,20,Seg,10:30,2,FLAVIO ANTONIO BECON LEMOS,centro,Eletro,305
DELAE,2022 - I,ENG10040,SISTEMAS DE TRANSMISSÃO DE ENERGIA ELÉTRICA,4,U,20,Qua,10:30,2,FLAVIO ANTONIO BECON LEMOS,centro,Eletro,305
DELAE,2022 - I,ENG10042,SISTEMAS DIGITAIS - A,4,U,35,Ter,8:30,2,MARCELO GOTZ,centro,Eng. nova,undef
DELAE,2022 - I,ENG10042,SISTEMAS DIGITAIS - A,4,U,35,Qui,8:30,2,MARCELO GOTZ,centro,Eng. nova,undef
DELAE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,A3,40,Ter,8:30,2,LUCIOLA CAMPESTRINI,centro,Prédio Branco,033
DELAE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,A3,40,Qui,8:30,2,LUCIOLA CAMPESTRINI,centro,Prédio Branco,033
DELAE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,A3,40,Sex,10:30,2,LUCIOLA CAMPESTRINI,undef,undef,undef
DELAE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,D3,40,Seg,16:30,2,AURÉLIO TERGOLINA SALTON,centro,Prédio Branco,055
DELAE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,D3,40,Qua,15:30,2,AURÉLIO TERGOLINA SALTON,centro,Prédio Branco,055
DELAE,2022 - I,ENG10017,SISTEMAS E SINAIS,6,D3,40,Sex,13:30,2,AURÉLIO TERGOLINA SALTON,centro,Prédio Branco,051
DELET,2019 - I,ENG04032,ANÁLISE DE CIRCUITOS III,6,A,12,Seg,7:30,2,ROBERTO PETRY HOMRICH,centro,Eng. nova,undef
DELET,2019 - I,ENG04032,ANÁLISE DE CIRCUITOS III,6,A,12,Qua,7:30,2,ROBERTO PETRY HOMRICH,centro,Eng. nova,undef
DELET,2019 - I,ENG04032,ANÁLISE DE CIRCUITOS III,6,A,12,Sex,8:30,2,GLADIS BORDIN,centro,Eletro,110
DELET,2019 - I,ENG04032,ANÁLISE DE CIRCUITOS III,6,B,12,Seg,7:30,2,ROBERTO PETRY HOMRICH,centro,Eng. nova,undef
DELET,2019 - I,ENG04032,ANÁLISE DE CIRCUITOS III,6,B,12,Qua,7:30,2,ROBERTO PETRY HOMRICH,centro,Eng. nova,undef
DELET,2019 - I,ENG04032,ANÁLISE DE CIRCUITOS III,6,B,12,Sex,13:30,2,GLADIS BORDIN,centro,Eletro,110
DELET,2019 - I,ENG04032,ANÁLISE DE CIRCUITOS III,6,C,12,Seg,7:30,2,ROBERTO PETRY HOMRICH,centro,Eng. nova,undef
DELET,2019 - I,ENG04032,ANÁLISE DE CIRCUITOS III,6,C,12,Qua,7:30,2,ROBERTO PETRY HOMRICH,centro,Eng. nova,undef
DELET,2019 - I,ENG04032,ANÁLISE DE CIRCUITOS III,6,C,12,Sex,15:30,2,Ana Paula Zanatta,centro,Eletro,110
DELET,2019 - I,ENG04444,ANÁLISE DE SISTEMAS DE POTÊNCIA,4,U,40,Ter,8:30,2,GLADIS BORDIN,centro,Eletro,303
DELET,2019 - I,ENG04444,ANÁLISE DE SISTEMAS DE POTÊNCIA,4,U,40,Qui,8:30,2,GLADIS BORDIN,centro,Eletro,303
DELET,2019 - I,ENG04436,ANTENAS E PROPAGAÇÃO,4,U,20,Ter,17:30,2,ALVARO AUGUSTO ALMEIDA DE SALLES,undef,undef,undef
DELET,2019 - I,ENG04436,ANTENAS E PROPAGAÇÃO,4,U,20,Qui,17:30,2,ALVARO AUGUSTO ALMEIDA DE SALLES,undef,undef,undef
DELET,2019 - I,ENG04460,APLICAÇÕES INDUSTRIAIS DA ELETRÔNICA,4,A,14,Seg,7:30,3,FAUSTO BASTOS LIBANO,centro,Eletro,304
DELET,2019 - I,ENG04460,APLICAÇÕES INDUSTRIAIS DA ELETRÔNICA,4,A,14,Qua,17:30,1,FAUSTO BASTOS LIBANO,centro,Eletro,110
DELET,2019 - I,ENG04460,APLICAÇÕES INDUSTRIAIS DA ELETRÔNICA,4,B,14,Seg,7:30,3,FAUSTO BASTOS LIBANO,centro,Eletro,304
DELET,2019 - I,ENG04460,APLICAÇÕES INDUSTRIAIS DA ELETRÔNICA,4,B,14,Qua,18:30,1,FAUSTO BASTOS LIBANO,centro,Eletro,110
DELET,2019 - I,ENG04460,APLICAÇÕES INDUSTRIAIS DA ELETRÔNICA,4,C,14,Seg,7:30,3,FAUSTO BASTOS LIBANO,centro,Eletro,304
DELET,2019 - I,ENG04460,APLICAÇÕES INDUSTRIAIS DA ELETRÔNICA,4,C,14,Qua,16:30,1,FAUSTO BASTOS LIBANO,centro,Eletro,110
DELET,2019 - I,ENG04079,APRENDIZAGEM AUTÔNOMA I,4,U,72,Ter,16:30,1,ALBERTO BASTOS DO CANTO FILHO,centro,Eletro,306
DELET,2019 - I,ENG04079,APRENDIZAGEM AUTÔNOMA I,4,U,72,Sáb,8:30,3,ROBERTO PETRY HOMRICH,centro,Eletro,306
DELET,2019 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,13,Ter,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,13,Ter,13:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,202
DELET,2019 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,A,13,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,12,Ter,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,12,Ter,15:30,2,GILSON INACIO WIRTH,centro,Eletro,202
DELET,2019 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,B,12,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,C,12,Ter,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,C,12,Qui,10:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04077,CIRCUITOS ELETRÔNICOS I,6,C,12,Qui,13:30,2,GILSON INACIO WIRTH,centro,Eletro,202
DELET,2019 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,A,14,Seg,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,202
DELET,2019 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,A,14,Qua,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,303
DELET,2019 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,C,14,Qua,13:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,303
DELET,2019 - I,ENG04078,CIRCUITOS ELETRÔNICOS II,4,C,14,Qua,15:30,2,ADALBERTO SCHUCK JUNIOR,centro,Eletro,202
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,12,Qua,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,12,Qui,13:30,2,IGOR PASA WILTUSCHNIG,centro,Eletro,110
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,A,12,Sex,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,12,Qua,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,12,Qui,15:30,2,IGOR PASA WILTUSCHNIG,centro,Eletro,110
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,B,12,Sex,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,12,Qua,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,12,Qui,8:30,2,Paulo Roberto Eckert,centro,Eletro,110
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,C,12,Sex,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,12,Qua,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,12,Qui,10:30,2,IGOR PASA WILTUSCHNIG,centro,Eletro,110
DELET,2019 - I,ENG04407,CONVERSÃO ELETROMECÂNICA DE ENERGIA I,6,D,12,Sex,8:30,2,Paulo Roberto Eckert,centro,Eletro,306
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,12,Ter,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,12,Qua,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,A,12,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,12,Ter,10:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,12,Qua,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,B,12,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,12,Ter,13:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,12,Qua,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,C,12,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,12,Ter,17:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,110
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,12,Qua,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2019 - I,ENG04408,CONVERSÃO ELETROMECÂNICA DE ENERGIA II,6,D,12,Sex,8:30,2,LUIZ TIARAJU DOS REIS LOUREIRO,centro,Eletro,304
DELET,2019 - I,ENG04453,ELETRICIDADE,6,A,15,Seg,16:30,2,Ana Paula Zanatta,centro,Eletro,201
DELET,2019 - I,ENG04453,ELETRICIDADE,6,A,15,Ter,20:30,2,FAUSTO BASTOS LIBANO,centro,Eletro,303
DELET,2019 - I,ENG04453,ELETRICIDADE,6,A,15,Qui,20:30,2,FAUSTO BASTOS LIBANO,centro,Eletro,303
DELET,2019 - I,ENG04453,ELETRICIDADE,6,B,15,Seg,18:30,2,Ana Paula Zanatta,centro,Eletro,201
DELET,2019 - I,ENG04453,ELETRICIDADE,6,B,15,Ter,20:30,2,FAUSTO BASTOS LIBANO,centro,Eletro,303
DELET,2019 - I,ENG04453,ELETRICIDADE,6,B,15,Qui,20:30,2,FAUSTO BASTOS LIBANO,centro,Eletro,303
DELET,2019 - I,ENG04453,ELETRICIDADE,6,C,15,Seg,20:30,2,Ana Paula Zanatta,centro,Eletro,110
DELET,2019 - I,ENG04453,ELETRICIDADE,6,C,15,Ter,20:30,2,Ana Paula Zanatta,centro,Eletro,303
DELET,2019 - I,ENG04453,ELETRICIDADE,6,C,15,Qui,20:30,2,Ana Paula Zanatta,centro,Eletro,303
DELET,2019 - I,ENG04453,ELETRICIDADE,6,D,15,Ter,20:30,2,Ana Paula Zanatta,centro,Eletro,303
DELET,2019 - I,ENG04453,ELETRICIDADE,6,D,15,Qui,18:30,2,Ana Paula Zanatta,centro,Eletro,201
DELET,2019 - I,ENG04453,ELETRICIDADE,6,D,15,Qui,20:30,2,Ana Paula Zanatta,centro,Eletro,303
DELET,2019 - I,ENG04054,ELETRICIDADE C,4,A1,45,Ter,16:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Eletro,303
DELET,2019 - I,ENG04054,ELETRICIDADE C,4,A1,45,Qui,16:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Eletro,303
DELET,2019 - I,ENG04054,ELETRICIDADE C,4,A2,45,Ter,7:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Mecânica,403
DELET,2019 - I,ENG04054,ELETRICIDADE C,4,A2,45,Qui,7:30,2,ALBERTO BASTOS DO CANTO FILHO,centro,Mecânica,403
DELET,2019 - I,ENG04058,ELETRICIDADE D,4,A,45,Ter,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,303
DELET,2019 - I,ENG04058,ELETRICIDADE D,4,A,45,Qui,18:30,2,ROGER PIERRE FABRIS HOEFEL,centro,Eletro,303
DELET,2019 - I,ENG04058,ELETRICIDADE D,4,B,45,Ter,18:30,2,Filipe Dias Baumgratz,centro,Mecânica,302
DELET,2019 - I,ENG04058,ELETRICIDADE D,4,B,45,Qui,18:30,2,Filipe Dias Baumgratz,centro,Eletro,306
DELET,2019 - I,ENG04058,ELETRICIDADE D,4,C,37,Ter,20:30,2,Filipe Dias Baumgratz,centro,Eletro,306
DELET,2019 - I,ENG04058,ELETRICIDADE D,4,C,37,Qui,20:30,2,Filipe Dias Baumgratz,centro,Eletro,306
DELET,2019 - I,ENG04058,ELETRICIDADE D,4,D,35,Ter,20:30,2,Sergio Luiz Cardoso da Silva,centro,Eletro,304
DELET,2019 - I,ENG04058,ELETRICIDADE D,4,D,35,Qui,20:30,2,Sergio Luiz Cardoso da Silva,centro,Eletro,304
DELET,2019 - I,ENG04003,ELETRÔNICA DAS COMUNICAÇÕES - A,4,U,21,Seg,16:30,2,Ivan Müller,centro,Eletro,306
DELET,2019 - I,ENG04003,ELETRÔNICA DAS COMUNICAÇÕES - A,4,U,21,Qua,16:30,2,Ivan Müller,centro,Eletro,306
DELET,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,A,14,Qui,10:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
DELET,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,Ter,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,Qui,8:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,306
DELET,2019 - I,ENG04075,ELETRÔNICA DIGITAL I,6,B,14,Qui,13:30,2,LUIZ FERNANDO FERREIRA,centro,Eletro,305
DELET,2019 - I,ENG04038,ELETRÔNICA III,6,A,16,Ter,15:30,2,TIAGO ROBERTO BALEN,centro,Eletro,305
DELET,2019 - I,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,38,Seg,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,056
DELET,2019 - I,ENG04466,INSTALAÇÕES ELÉTRICAS,4,U,38,Qua,8:30,2,IGOR PASA WILTUSCHNIG,centro,Prédio Branco,056
DELET,2019 - I,ENG04464,INSTALAÇÕES ELÉTRICAS PREDIAIS,4,A,80,Sex,14:30,4,Sergio Luiz Cardoso da Silva,centro,Eng. nova,undef
DELET,2019 - I,ENG04457,INSTRUMENTAÇÃO A,4,U,34,Sex,10:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
DELET,2019 - I,ENG04457,INSTRUMENTAÇÃO A,4,U,34,Sex,15:30,2,ALEXANDRE BALBINOT,centro,Eletro,306
DELET,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,8,Ter,17:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,A,8,Qui,8:30,2,IGOR PASA WILTUSCHNIG,centro,Eletro,200
DELET,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,1,Ter,17:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,B,1,Qui,10:30,2,Ana Paula Zanatta,centro,Eletro,200
DELET,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,0,Ter,17:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,C,0,Qui,13:30,2,Ana Paula Zanatta,centro,Eletro,200
DELET,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,2,Ter,17:30,2,HAMILTON DUARTE KLIMACH,centro,Eletro,306
DELET,2019 - I,ENG04080,INTRODUÇÃO À ENGENHARIA ELÉTRICA - B,4,D,2,Qui,15:30,2,Ana Paula Zanatta,centro,Eletro,200
DELET,2019 - I,ENG04475,MICROPROCESSADORES I,5,A,16,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,303
DELET,2019 - I,ENG04475,MICROPROCESSADORES I,5,A,16,Sex,13:30,2,RONALDO HUSEMANN,centro,Eletro,305
DELET,2019 - I,ENG04475,MICROPROCESSADORES I,5,B,16,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,303
DELET,2019 - I,ENG04475,MICROPROCESSADORES I,5,B,16,Sex,15:30,2,RONALDO HUSEMANN,centro,Eletro,305
DELET,2019 - I,ENG04475,MICROPROCESSADORES I,5,C,16,Seg,13:30,3,RONALDO HUSEMANN,centro,Eletro,303
DELET,2019 - I,ENG04475,MICROPROCESSADORES I,5,C,16,Sex,17:30,2,RONALDO HUSEMANN,centro,Eletro,305
DELET,2019 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,16,Ter,10:30,2,ALVARO AUGUSTO ALMEIDA DE SALLES,centro,Eletro,304
DELET,2019 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,16,Qua,13:30,2,ROGER PIZZATO NUNES,centro,Eletro,305
DELET,2019 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,A,16,Qui,10:30,2,ROGER PIZZATO NUNES,centro,Eletro,304
DELET,2019 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,16,Ter,10:30,2,ALVARO AUGUSTO ALMEIDA DE SALLES,centro,Eletro,304
DELET,2019 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,16,Qua,15:30,2,ROGER PIZZATO NUNES,centro,Eletro,305
DELET,2019 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,B,16,Qui,10:30,2,ALVARO AUGUSTO ALMEIDA DE SALLES,centro,Eletro,304
DELET,2019 - I,ENG04404,ONDAS ELETROMAGNÉTICAS,6,C,16,Seg,15:30,2,ALVARO AUGUSTO ALMEIDA DE SALLES,centro,Eletro,305
