Departament,semester,code,name,cred,class,vacancies,occupied,day,start,length,prof,campus,building,room
Eng.AMB,2025 - I,IPH01032,INSTRUMENTAÇÃO E HIDROMETRIA,4,U,5,0,Qua,13:30,2,FERNANDO DORNELLES,vale,Vale,undef
Eng.AMB,2025 - I,BIO11432,INSTRUMENTAÇÃO EM ECOLOGIA,4,U,30,19,Sex,13:30,3,ADRIANO SANCHES MELO,vale,Vale,undef
Eng.AMB,2025 - I,ENG05022,INTRODUÇÃO À ENGENHARIA AMBIENTAL I,2,A,4,7,Qua,10:30,2,FERNANDO MAINARDI FAN,vale,Vale,undef
Eng.AMB,2025 - I,IPH02222,INTRODUÇÃO À PROGRAMAÇÃO EM ENGENHARIA AMBIENTAL E HÍDRICA,2,A,1,1,Seg,8:30,2,JUAN MARTÍN BRAVO,vale,Vale,undef
Eng.AMB,2025 - I,IPH02222,INTRODUÇÃO À PROGRAMAÇÃO EM ENGENHARIA AMBIENTAL E HÍDRICA,2,B,0,1,Seg,10:30,2,JUAN MARTÍN BRAVO,vale,Vale,undef
Eng.AMB,2025 - I,IPH02222,INTRODUÇÃO À PROGRAMAÇÃO EM ENGENHARIA AMBIENTAL E HÍDRICA,2,C,5,3,Sex,10:30,2,JUAN MARTÍN BRAVO,vale,Vale,undef
Eng.AMB,2025 - I,IPH02010,IRRIGAÇÃO E DRENAGEM PARA ENGENHEIROS,2,U,7,0,Ter,10:30,2,MAURÍCIO ANDRADES PAIXÃO,vale,Vale,undef
Eng.AMB,2025 - I,IPH02027,"MANEJO, CONTROLE E GESTÃO DE RECURSOS HÍDRICOS",2,A,10,0,Qua,8:30,2,GUILHERME FERNANDES MARQUES,vale,Vale,undef
Eng.AMB,2025 - I,ENG01156,MECÂNICA,4,H,2,6,Ter,18:30,2,Diogo Lira Cecílio,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01156,MECÂNICA,4,H,2,6,Qui,18:30,2,Diogo Lira Cecílio,centro,Eng. nova,undef
Eng.AMB,2025 - I,IPH01102,MECÂNICA DOS FLUÍDOS E HIDRÁULICA II,5,A,1,3,Seg,9:30,3,ANA LUIZA DE OLIVEIRA BORGES,vale,Vale,undef
Eng.AMB,2025 - I,IPH01102,MECÂNICA DOS FLUÍDOS E HIDRÁULICA II,5,A,1,3,Qua,10:30,2,ANA LUIZA DE OLIVEIRA BORGES,vale,Vale,undef
Eng.AMB,2025 - I,IPH01102,MECÂNICA DOS FLUÍDOS E HIDRÁULICA II,5,B,2,2,Ter,9:30,3,RAFAEL MANICA,vale,Vale,undef
Eng.AMB,2025 - I,IPH01102,MECÂNICA DOS FLUÍDOS E HIDRÁULICA II,5,B,2,2,Qui,10:30,2,RAFAEL MANICA,vale,Vale,undef
Eng.AMB,2025 - I,IPH01102,MECÂNICA DOS FLUÍDOS E HIDRÁULICA II,5,C,1,1,Seg,13:30,3,EDUARDO PUHL,vale,Vale,undef
Eng.AMB,2025 - I,IPH01102,MECÂNICA DOS FLUÍDOS E HIDRÁULICA II,5,C,1,1,Qua,13:30,2,EDUARDO PUHL,vale,Vale,undef
Eng.AMB,2025 - I,IPH01102,MECÂNICA DOS FLUÍDOS E HIDRÁULICA II,5,D,8,6,Ter,13:30,3,RAFAEL MANICA,vale,Vale,undef
Eng.AMB,2025 - I,IPH01102,MECÂNICA DOS FLUÍDOS E HIDRÁULICA II,5,D,8,6,Qui,13:30,2,RAFAEL MANICA,vale,Vale,undef
Eng.AMB,2025 - I,IPH01107,MECÂNICA DOS FLUÍDOS II,4,A,5,0,Seg,10:30,2,LUIZ AUGUSTO MAGALHAES ENDRES,vale,Vale,undef
Eng.AMB,2025 - I,IPH01107,MECÂNICA DOS FLUÍDOS II,4,A,5,0,Qua,10:30,2,LUIZ AUGUSTO MAGALHAES ENDRES,vale,Vale,undef
Eng.AMB,2025 - I,IPH01107,MECÂNICA DOS FLUÍDOS II,4,B,8,0,Ter,13:30,4,DANIELA GUZZON SANAGIOTTO,vale,Vale,undef
Eng.AMB,2025 - I,IPH01107,MECÂNICA DOS FLUÍDOS II,4,C,3,0,Ter,8:30,2,DANIELA GUZZON SANAGIOTTO,vale,Vale,undef
Eng.AMB,2025 - I,IPH01107,MECÂNICA DOS FLUÍDOS II,4,C,3,0,Qui,8:30,2,DANIELA GUZZON SANAGIOTTO,vale,Vale,undef
Eng.AMB,2025 - I,IPH01107,MECÂNICA DOS FLUÍDOS II,4,D,3,1,Ter,10:30,2,FLAVIA SCHWARZ FRANCESCHINI ZINANI,vale,Vale,undef
Eng.AMB,2025 - I,IPH01107,MECÂNICA DOS FLUÍDOS II,4,D,3,1,Qui,10:30,2,FLAVIA SCHWARZ FRANCESCHINI ZINANI,vale,Vale,undef
Eng.AMB,2025 - I,IPH01107,MECÂNICA DOS FLUÍDOS II,4,E,3,3,Seg,13:30,2,FLAVIA SCHWARZ FRANCESCHINI ZINANI,vale,Vale,undef
Eng.AMB,2025 - I,IPH01107,MECÂNICA DOS FLUÍDOS II,4,E,3,3,Qua,13:30,2,FLAVIA SCHWARZ FRANCESCHINI ZINANI,vale,Vale,undef
Eng.AMB,2025 - I,ENG01113,MECÂNICA DOS SOLOS I,4,A,4,4,Ter,7:30,2,MARINA BELLAVER CORTE,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01113,MECÂNICA DOS SOLOS I,4,A,4,4,Qui,7:30,2,MARINA BELLAVER CORTE,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01113,MECÂNICA DOS SOLOS I,4,B,2,1,Ter,13:30,2,MARINA BELLAVER CORTE,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01113,MECÂNICA DOS SOLOS I,4,B,2,1,Qui,13:30,2,MARINA BELLAVER CORTE,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01113,MECÂNICA DOS SOLOS I,4,C,1,0,Sex,8:30,4,WAI YING YUK GEHLING,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01114,MECÂNICA DOS SOLOS II,4,A,1,0,Seg,10:30,2,LUCAS FESTUGATO,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01114,MECÂNICA DOS SOLOS II,4,A,1,0,Qua,10:30,2,LUCAS FESTUGATO,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01114,MECÂNICA DOS SOLOS II,4,B,1,0,Seg,13:30,2,KARLA SALVAGNI HEINECK,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01114,MECÂNICA DOS SOLOS II,4,B,1,0,Qua,13:30,2,KARLA SALVAGNI HEINECK,centro,Eng. nova,undef
Eng.AMB,2025 - I,GEO05055,METEOROLOGIA APLICADA,4,A,2,0,Ter,13:30,4,RITA DE CÁSSIA MARQUES ALVES,vale,Vale,undef
Eng.AMB,2025 - I,GEO05055,METEOROLOGIA APLICADA,4,B,1,1,Seg,13:30,4,RITA DE CÁSSIA MARQUES ALVES,vale,Vale,undef
Eng.AMB,2025 - I,IPH01004,METODOLOGIA DE PROJETO - B,4,U,5,1,Sex,8:30,4,ALEXANDRE BELUCO,vale,Vale,undef
Eng.AMB,2025 - I,IPH02021,MICROBIOLOGIA AMBIENTAL APLICADA,3,U,15,5,Ter,8:30,3,DAVID MANUEL LELINHO DA MOTTA MARQUES,vale,Vale,undef
Eng.AMB,2025 - I,ENG05533,MINERAÇÃO E MEIO AMBIENTE,3,U,5,0,Ter,9:30,3,André Camargo de Azevedo,vale,Vale,undef
Eng.AMB,2025 - I,IPH01035,MODELAGEM FÍSICA,3,U,8,0,Sex,9:30,3,LUIZ AUGUSTO MAGALHAES ENDRES,vale,Vale,undef
Eng.AMB,2025 - I,IPH02072,MODELOS LINEARES GERAIS COM APLICAÇÕES NA ÁREA HIDROAMBIENTAL,4,U,8,4,Qui,8:30,4,OLAVO CORREA PEDROLLO,vale,Vale,undef
Eng.AMB,2025 - I,IPH02004,OBRAS HIDRÁULICAS,4,U,5,2,Qui,8:30,4,Mauricio Dai Pra,vale,Vale,undef
Eng.AMB,2025 - I,IPH02049,PLANEJAMENTO AMBIENTAL,2,U,25,12,Sex,8:30,2,GUILHERME FERNANDES MARQUES,vale,Vale,undef
Eng.AMB,2025 - I,BIO02010,PRINCÍPIOS DE CONSERVAÇÃO DA NATUREZA I,4,U,3,0,Ter,14:30,4,MARA REJANE RITTER,vale,Vale,undef
Eng.AMB,2025 - I,IPH02024,PROCESSOS UNITÁRIOS MICROBIOLÓGICOS,2,U,30,12,Qua,13:30,2,SALATIEL WOHLMUTH DA SILVA,vale,Vale,undef
Eng.AMB,2025 - I,QUI01039,QUÍMICA ANALÍTICA QUANTITATIVA E INSTRUMENTAL - A,5,A,10,2,Qua,9:30,3,DIOGO POMPÉU DE MORAES,vale,Vale,undef
Eng.AMB,2025 - I,QUI01039,QUÍMICA ANALÍTICA QUANTITATIVA E INSTRUMENTAL - A,5,A,10,2,Sex,10:30,2,ROSÂNGELA ASSIS JACQUES,vale,Vale,undef
Eng.AMB,2025 - I,QUI01039,QUÍMICA ANALÍTICA QUANTITATIVA E INSTRUMENTAL - A,5,B,1,3,Qui,16:30,3,JULIANA SEVERO FAGUNDES PEREIRA,vale,Vale,undef
Eng.AMB,2025 - I,QUI01039,QUÍMICA ANALÍTICA QUANTITATIVA E INSTRUMENTAL - A,5,B,1,3,Sex,10:30,2,DIOGO POMPÉU DE MORAES,vale,Vale,undef
Eng.AMB,2025 - I,QUI01039,QUÍMICA ANALÍTICA QUANTITATIVA E INSTRUMENTAL - A,5,C,1,1,Sex,10:30,2,DIOGO POMPÉU DE MORAES,vale,Vale,undef
Eng.AMB,2025 - I,QUI01039,QUÍMICA ANALÍTICA QUANTITATIVA E INSTRUMENTAL - A,5,C,1,1,Sex,15:30,3,ROSÂNGELA ASSIS JACQUES,vale,Vale,undef
Eng.AMB,2025 - I,QUI01161,QUÍMICA GERAL EXPERIMENTAL B,3,J,1,1,Ter,15:30,3,JACQUELINE FERREIRA LEITE SANTOS,vale,Vale,undef
Eng.AMB,2025 - I,QUI01161,QUÍMICA GERAL EXPERIMENTAL B,3,L,3,1,Qua,17:30,3,Fernanda Trindade Gonzalez Dias,vale,Vale,undef
Eng.AMB,2025 - I,QUI01161,QUÍMICA GERAL EXPERIMENTAL B,3,M,0,0,Qua,17:30,3,Eliana Weber de Menezes,vale,Vale,undef
Eng.AMB,2025 - I,QUI01161,QUÍMICA GERAL EXPERIMENTAL B,3,N,0,0,Qui,7:30,3,ROBERTA DA SILVA BUSSAMARA RODRIGUES,vale,Vale,undef
Eng.AMB,2025 - I,QUI01161,QUÍMICA GERAL EXPERIMENTAL B,3,O,1,1,Qui,7:30,3,ROBERTA DA SILVA BUSSAMARA RODRIGUES,vale,Vale,undef
Eng.AMB,2025 - I,QUI01049,QUÍMICA GERAL TEÓRICA B,4,B,1,3,Seg,10:30,2,ADRIANA CURI AIUB CASAGRANDE,vale,Vale,undef
Eng.AMB,2025 - I,QUI01049,QUÍMICA GERAL TEÓRICA B,4,B,1,3,Qua,10:30,2,ADRIANA CURI AIUB CASAGRANDE,vale,Vale,undef
Eng.AMB,2025 - I,QUI01049,QUÍMICA GERAL TEÓRICA B,4,C,10,9,Ter,10:30,2,ANDREIA NEVES FERNANDES,vale,Vale,undef
Eng.AMB,2025 - I,QUI01049,QUÍMICA GERAL TEÓRICA B,4,C,10,9,Qui,10:30,2,ANDREIA NEVES FERNANDES,vale,Vale,undef
Eng.AMB,2025 - I,QUI01049,QUÍMICA GERAL TEÓRICA B,4,D,1,0,Ter,15:30,2,RAFAEL STIELER,vale,Vale,undef
Eng.AMB,2025 - I,QUI01049,QUÍMICA GERAL TEÓRICA B,4,D,1,0,Qui,15:30,2,RAFAEL STIELER,vale,Vale,undef
Eng.AMB,2025 - I,IPH02029,RECUPERAÇÃO E MANEJO SUSTENTADO DE ÁREAS DEGRADADAS,3,U,13,3,Ter,9:30,3,FERNANDO MAINARDI FAN,vale,Vale,undef
Eng.AMB,2025 - I,ENG01031,REMEDIAÇÃO DE SÍTIOS CONTAMINADOS,3,U1,20,2,Qui,9:30,3,KARLA SALVAGNI HEINECK,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,AA,1,3,Ter,16:30,2,LUIS ALBERTO SEGOVIA GONZÁLEZ,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,AA,1,3,Qui,16:30,2,LUIS ALBERTO SEGOVIA GONZÁLEZ,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,BB,1,5,Ter,18:30,2,RODRIGO ESCOLANTE PEREIRA,centro,Eng. nova,undef
Eng.AMB,2025 - I,ENG01140,RESISTÊNCIA DOS MATERIAIS A,4,BB,1,5,Qui,18:30,2,RODRIGO ESCOLANTE PEREIRA,centro,Eng. nova,undef
Eng.AMB,2025 - I,IPH02223,SISTEMA DE INFORMAÇÕES GEOGRÁFICAS E MEIO AMBIENTE,4,U,22,21,Ter,13:30,4,ALFONSO RISSO,vale,Vale,undef
Eng.AMB,2025 - I,GEO05009,SISTEMA GEOGRÁFICO DE INFORMAÇÕES,4,A,4,0,Seg,8:30,4,TATIANA SILVA DA SILVA,vale,Vale,undef
Eng.AMB,2025 - I,GEO05009,SISTEMA GEOGRÁFICO DE INFORMAÇÕES,4,B,4,0,Seg,13:30,4,TATIANA SILVA DA SILVA,vale,Vale,undef
Eng.AMB,2025 - I,IPH02212,SISTEMAS DE ÁGUA E ESGOTOS,4,A,5,0,Seg,8:30,2,Fernando Jorge Correa Magalhães Filho,vale,Vale,undef
Eng.AMB,2025 - I,IPH02212,SISTEMAS DE ÁGUA E ESGOTOS,4,A,5,0,Qua,8:30,2,Fernando Jorge Correa Magalhães Filho,vale,Vale,undef
Eng.AMB,2025 - I,IPH02212,SISTEMAS DE ÁGUA E ESGOTOS,4,B,5,2,Seg,13:30,2,GINO ROBERTO GEHLING,vale,Vale,undef
Eng.AMB,2025 - I,IPH02212,SISTEMAS DE ÁGUA E ESGOTOS,4,B,5,2,Qua,13:30,2,GINO ROBERTO GEHLING,vale,Vale,undef
Eng.AMB,2025 - I,GEO05501,TOPOGRAFIA I,4,A,2,0,Seg,13:30,4,ANDRE SAMPAIO MEXIAS,vale,Vale,undef
Eng.AMB,2025 - I,GEO05501,TOPOGRAFIA I,4,D,2,1,Qua,8:30,4,LEONARDO CARDOSO RENNER,vale,Vale,undef
Eng.AMB,2025 - I,GEO05501,TOPOGRAFIA I,4,E,2,0,Qua,13:30,4,JORGE LUIZ BARBOSA DA SILVA,vale,Vale,undef
Eng.AMB,2025 - I,GEO05501,TOPOGRAFIA I,4,F,4,1,Qui,8:30,4,JAIR WESCHENFELDER,vale,Vale,undef
Eng.AMB,2025 - I,GEO05501,TOPOGRAFIA I,4,G,5,0,Qui,13:30,4,JORGE LUIZ BARBOSA DA SILVA,vale,Vale,undef
Eng.AMB,2025 - I,GEO05501,TOPOGRAFIA I,4,K,1,6,Sex,8:30,4,LEONARDO CARDOSO RENNER,vale,Vale,undef
Eng.AMB,2025 - I,IPH02067,TRATAMENTO DE ÁGUA,3,A,30,11,Ter,8:30,3,MARIA CRISTINA DE ALMEIDA SILVA,vale,Vale,undef
Eng.AMB,2025 - I,IPH02025,TRATAMENTO DE EFLUENTES,4,A,30,3,Ter,13:30,2,SALATIEL WOHLMUTH DA SILVA,vale,Vale,undef
Eng.AMB,2025 - I,IPH02025,TRATAMENTO DE EFLUENTES,4,A,30,3,Qui,13:30,2,SALATIEL WOHLMUTH DA SILVA,vale,Vale,undef
Eng.AMB,2025 - I,ENG05038,TRATAMENTO DE EFLUENTES DA MINERAÇÃO,2,U,5,0,Qua,8:30,2,IVO ANDRE HOMRICH SCHNEIDER,vale,Vale,undef
Eng.AMB,2025 - I,IPH02040,VALORAÇÃO DO AMBIENTE,2,A,20,9,Qua,10:30,2,MAURÍCIO ANDRADES PAIXÃO,vale,Vale,undef
Eng.CCA,2025 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,14,Ter,15:30,2,LUÍS ALBERTO PEREIRA,centro,Prédio Branco,042
Eng.CCA,2025 - I,ENG10049,ACIONAMENTO DE MÁQUINAS ELÉTRICAS - A,4,U,25,14,Qui,15:30,2,LUÍS ALBERTO PEREIRA,centro,Prédio Branco,042
Eng.CCA,2025 - I,MAT01355,ÁLGEBRA LINEAR I - A,4,A3,2,2,Ter,9:30,2,SAMUEL VOLKWEIS LEITE,centro,Prédio Branco,031
Eng.CCA,2025 - I,MAT01355,ÁLGEBRA LINEAR I - A,4,A3,2,2,Qui,9:30,2,SAMUEL VOLKWEIS LEITE,centro,Prédio Branco,031
Eng.CCA,2025 - I,MAT01355,ÁLGEBRA LINEAR I - A,4,B2,5,5,Ter,10:30,2,JANAINA PIRES ZINGANO,vale,Vale,undef
Eng.CCA,2025 - I,MAT01355,ÁLGEBRA LINEAR I - A,4,B2,5,5,Qui,10:30,2,JANAINA PIRES ZINGANO,vale,Vale,undef
Eng.CCA,2025 - I,MAT01355,ÁLGEBRA LINEAR I - A,4,D1,4,2,Ter,15:30,2,LEANDRO FARINA,vale,Vale,undef
Eng.CCA,2025 - I,MAT01355,ÁLGEBRA LINEAR I - A,4,D1,4,2,Qui,15:30,2,LEANDRO FARINA,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,G,8,4,Seg,8:30,2,Eder John Scheid,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,G,8,4,Qua,8:30,2,Eder John Scheid,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,G,8,4,Sex,8:30,2,Eder John Scheid,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,H,5,2,Seg,8:30,2,Eder John Scheid,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,H,5,2,Qua,8:30,2,Eder John Scheid,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,H,5,2,Sex,10:30,2,Eder John Scheid,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,I,1,4,Seg,13:30,2,LEONARDO REINEHR GOBATTO,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,I,1,4,Qua,13:30,2,LEONARDO REINEHR GOBATTO,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,I,1,4,Sex,13:30,2,LEONARDO REINEHR GOBATTO,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,J,2,0,Seg,13:30,2,LEONARDO REINEHR GOBATTO,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,J,2,0,Qua,13:30,2,LEONARDO REINEHR GOBATTO,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,J,2,0,Sex,15:30,2,LEONARDO REINEHR GOBATTO,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,K,3,3,Seg,8:30,2,LUCAS MELLO SCHNORR,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,K,3,3,Qua,8:30,2,LUCAS MELLO SCHNORR,vale,Vale,undef
Eng.CCA,2025 - I,INF01202,ALGORÍTMOS E PROGRAMAÇÃO - CIC,6,K,3,3,Sex,8:30,2,LUCAS MELLO SCHNORR,vale,Vale,undef
Eng.CCA,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,D2,9,3,Seg,15:30,2,MANUELA LONGONI DE CASTRO,vale,Vale,undef
Eng.CCA,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,D2,9,3,Qua,15:30,2,MANUELA LONGONI DE CASTRO,vale,Vale,undef
Eng.CCA,2025 - I,MAT01353,CÁLCULO E GEOMETRIA ANALÍTICA I - A,6,D2,9,3,Sex,15:30,2,MANUELA LONGONI DE CASTRO,vale,Vale,undef
Eng.CCA,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,B1,5,6,Seg,10:30,2,JACQUES AVELINE LOUREIRO DA SILVA,vale,Vale,undef
Eng.CCA,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,B1,5,6,Qua,10:30,2,JACQUES AVELINE LOUREIRO DA SILVA,vale,Vale,undef
Eng.CCA,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,B1,5,6,Sex,10:30,2,JACQUES AVELINE LOUREIRO DA SILVA,vale,Vale,undef
Eng.CCA,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,D1,3,3,Seg,15:30,2,DIEGO ECKHARD,vale,Vale,undef
Eng.CCA,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,D1,3,3,Qua,15:30,2,DIEGO ECKHARD,vale,Vale,undef
Eng.CCA,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,D1,3,3,Sex,15:30,2,DIEGO ECKHARD,vale,Vale,undef
Eng.CCA,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,E1,3,2,Seg,18:30,2,Cibele Aparecida Ladeia,vale,Vale,undef
Eng.CCA,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,E1,3,2,Qua,18:30,2,Cibele Aparecida Ladeia,vale,Vale,undef
Eng.CCA,2025 - I,MAT01354,CÁLCULO E GEOMETRIA ANALÍTICA II - A,6,E1,3,2,Sex,18:30,2,Cibele Aparecida Ladeia,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,A1,1,1,Seg,8:30,2,LEONARDO FERNANDES GUIDI,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,A1,1,1,Qua,8:30,2,LEONARDO FERNANDES GUIDI,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,A1,1,1,Sex,8:30,2,LEONARDO FERNANDES GUIDI,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,B1,2,2,Seg,10:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,B1,2,2,Qua,10:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,B1,2,2,Sex,10:30,2,FABIO SOUTO DE AZEVEDO,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,D1,3,0,Seg,15:30,2,ALVARO LUIZ DE BORTOLI,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,D1,3,0,Qua,15:30,2,ALVARO LUIZ DE BORTOLI,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,D1,3,0,Sex,15:30,2,ALVARO LUIZ DE BORTOLI,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,E1,2,0,Seg,18:30,2,ALVERI ALVES SANT ANA,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,E1,2,0,Qua,18:30,2,EVANDRO MANICA,vale,Vale,undef
Eng.CCA,2025 - I,MAT01169,CÁLCULO NUMÉRICO,6,E1,2,0,Sex,18:30,2,EVANDRO MANICA,vale,Vale,undef
Eng.CCA,2025 - I,ENG03010,"CIÊNCIA, TECNOLOGIA E AMBIENTE",3,A,2,3,Sex,14:30,3,DARCI BARNECH CAMPANI,centro,Mecânica,304
Eng.CCA,2025 - I,ENG03010,"CIÊNCIA, TECNOLOGIA E AMBIENTE",3,B,2,1,Qua,9:30,3,DARCI BARNECH CAMPANI,centro,Mecânica,304
Eng.CCA,2025 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,10,6,Seg,13:30,2,CARLOS EDUARDO PEREIRA,centro,Prédio Branco,056
Eng.CCA,2025 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,A,10,6,Qua,13:30,2,CARLOS EDUARDO PEREIRA,centro,Prédio Branco,056
Eng.CCA,2025 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,10,11,Ter,13:30,2,ROBERTO CHOUHY LEBORGNE,centro,Prédio Branco,043
Eng.CCA,2025 - I,ENG10001,CIRCUITOS ELÉTRICOS I - C,4,B,10,11,Qui,13:30,2,ROBERTO CHOUHY LEBORGNE,centro,Prédio Branco,043
Eng.CCA,2025 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,15,4,Seg,13:30,2,VALNER JOAO BRUSAMARELLO,centro,Eletro,303
Eng.CCA,2025 - I,ENG10002,CIRCUITOS ELÉTRICOS II - C,4,B,15,4,Qua,13:30,2,VALNER JOAO BRUSAMARELLO,centro,Eletro,303
Eng.CCA,2025 - I,ENG07087,CONTROLE AVANÇADO DE PROCESSOS,3,U,16,9,Seg,15:30,3,JORGE OTAVIO TRIERWEILER,undef,undef,undef
Eng.CCA,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,A,4,7,Ter,10:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.CCA,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,A,4,7,Qui,10:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.CCA,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,AA,2,2,Ter,10:30,2,GEÍSA GAIGER DE OLIVEIRA,undef,undef,undef
Eng.CCA,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,AA,2,2,Qui,10:30,2,GEÍSA GAIGER DE OLIVEIRA,undef,undef,undef
Eng.CCA,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,C,1,1,Qua,7:30,2,MAURICIO MOREIRA E SILVA BERNARDES,undef,undef,undef
Eng.CCA,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,C,1,1,Sex,7:30,2,MAURICIO MOREIRA E SILVA BERNARDES,undef,undef,undef
Eng.CCA,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,CC,2,1,Qua,7:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.CCA,2025 - I,ARQ03319,DESENHO TÉCNICO II-A,4,CC,2,1,Sex,7:30,2,CRISTINA ALBA WILDT TORREZZAN,centro,Eng. nova,undef
Eng.CCA,2025 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,10,10,Seg,10:30,2,ALCEU HEINKE FRIGERI,centro,Eletro,306
Eng.CCA,2025 - I,ENG10044,ELETRÔNICA FUNDAMENTAL I - B,4,A,10,10,Qua,10:30,2,ALCEU HEINKE FRIGERI,centro,Eletro,306
