Departament,semester,Atividades de Ensino.1,Atividades de Ensino.2,Créditos,Turmas,Vagas Oferecidas,Horários Locais.1,Horários Locais.2.1,Horários Locais.2.2,Professores
MEC,2019 - II,ENG04453,ELETRICIDADE,6,C,12,centro,Eletro,201,Ana Paula Zanatta
MEC,2019 - II,ENG04453,ELETRICIDADE,6,C,12,Qui,15:30,2,Ana Paula Zanatta
MEC,2019 - II,ENG04453,ELETRICIDADE,6,C,12,centro,11209,undef,Ana Paula Zanatta
MEC,2019 - II,ENG04453,ELETRICIDADE,6,D,12,Ter,15:30,2,Ana Paula Zanatta
MEC,2019 - II,ENG04453,ELETRICIDADE,6,D,12,centro,11209,undef,Ana Paula Zanatta
MEC,2019 - II,ENG04453,ELETRICIDADE,6,D,12,Qui,15:30,2,Ana Paula Zanatta
MEC,2019 - II,ENG04453,ELETRICIDADE,6,D,12,centro,11209,undef,Ana Paula Zanatta
MEC,2019 - II,ENG04453,ELETRICIDADE,6,D,12,Qui,17:30,2,Ana Paula Zanatta
MEC,2019 - II,ENG04453,ELETRICIDADE,6,D,12,centro,Eletro,201,Ana Paula Zanatta
MEC,2019 - II,ENG03070,ENERGIA EÓLICA,4,U,10,Seg,10:30,2,ADRIANE PRISCO PETRY
MEC,2019 - II,ENG03070,ENERGIA EÓLICA,4,U,10,centro,11209,undef,BRUNO HARTMANN DA SILVA
MEC,2019 - II,ENG03070,ENERGIA EÓLICA,4,U,10,Qua,10:30,2,BRUNO HARTMANN DA SILVA
MEC,2019 - II,ENG03070,ENERGIA EÓLICA,4,U,10,centro,11209,undef,BRUNO HARTMANN DA SILVA
MEC,2019 - II,ENG03072,ENERGIA SOLAR TÉRMICA,4,U,8,Sex,8:30,4,LETICIA JENISCH RODRIGUES
MEC,2019 - II,ENG03072,ENERGIA SOLAR TÉRMICA,4,U,8,centro,Mecânica,304,LETICIA JENISCH RODRIGUES
MEC,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,A,15,Qua,18:30,2,LETICIA JENISCH RODRIGUES
MEC,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,A,15,centro,Eng. nova,undef,LETICIA JENISCH RODRIGUES
MEC,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,B,12,Sex,13:30,2,LETICIA JENISCH RODRIGUES
MEC,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,B,12,centro,Eng. nova,undef,LETICIA JENISCH RODRIGUES
MEC,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,C,13,Qua,20:30,2,LETICIA JENISCH RODRIGUES
MEC,2019 - II,ADM01135,ENGENHARIA ECONÔMICA E AVALIAÇÕES,2,C,13,centro,Eng. nova,undef,LETICIA JENISCH RODRIGUES
MEC,2019 - II,ENG03376,ENSAIOS MECÂNICOS,3,A,9,Qua,15:30,3,Ana Barbara Krummenauer Formenton
MEC,2019 - II,ENG03376,ENSAIOS MECÂNICOS,3,A,9,centro,Mecânica,MEZ 01,JAKSON MANFREDINI VASSOLER
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,21,Seg,8:30,2,Francisco Vanderson Moreira De Lima
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,21,vale,Vale,undef,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,21,Qua,8:30,2,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,21,vale,Vale,undef,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,21,Sex,8:30,2,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,21,vale,Vale,undef,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,1,Seg,10:30,2,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,1,vale,Vale,undef,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,1,Qua,10:30,2,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,1,vale,Vale,undef,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,1,Sex,10:30,2,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,1,vale,Vale,undef,MARIA CRISTINA VARRIALE
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,23,Seg,10:30,2,ADRIANA NEUMANN DE OLIVEIRA
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,23,vale,Vale,undef,ADRIANA NEUMANN DE OLIVEIRA
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,23,Qua,10:30,2,ADRIANA NEUMANN DE OLIVEIRA
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,23,vale,Vale,undef,ADRIANA NEUMANN DE OLIVEIRA
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,23,Sex,10:30,2,ADRIANA NEUMANN DE OLIVEIRA
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B2,23,vale,Vale,undef,ADRIANA NEUMANN DE OLIVEIRA
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,13,Seg,15:30,2,PATRICIA LISANDRA GUIDOLIN
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,13,vale,Vale,undef,PATRICIA LISANDRA GUIDOLIN
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,13,Qua,15:30,2,PATRICIA LISANDRA GUIDOLIN
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,13,vale,Vale,undef,PATRICIA LISANDRA GUIDOLIN
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,13,Sex,15:30,2,PATRICIA LISANDRA GUIDOLIN
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,13,vale,Vale,undef,PATRICIA LISANDRA GUIDOLIN
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,5,Seg,15:30,2,EVANDRO MANICA
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,5,vale,Vale,undef,RICARDO MISTURINI
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,5,Qua,15:30,2,RICARDO MISTURINI
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,5,vale,Vale,undef,RICARDO MISTURINI
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,5,Sex,15:30,2,RICARDO MISTURINI
MEC,2019 - II,MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D2,5,vale,Vale,undef,RICARDO MISTURINI
MEC,2019 - II,ENG03386,FABRICAÇÃO AUXILIADA POR COMPUTADOR,4,A,3,Sex,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,ENG03386,FABRICAÇÃO AUXILIADA POR COMPUTADOR,4,A,3,centro,Mecânica,303,HERALDO JOSE DE AMORIM
MEC,2019 - II,ENG03386,FABRICAÇÃO AUXILIADA POR COMPUTADOR,4,B,3,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,ENG03386,FABRICAÇÃO AUXILIADA POR COMPUTADOR,4,B,3,centro,Mecânica,303,HERALDO JOSE DE AMORIM
MEC,2019 - II,ENG03386,FABRICAÇÃO AUXILIADA POR COMPUTADOR,4,C,3,Sex,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,ENG03386,FABRICAÇÃO AUXILIADA POR COMPUTADOR,4,C,3,centro,Mecânica,303,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,8,Seg,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,8,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,8,Qua,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,8,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,8,Sex,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,B,8,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,EE,17,Seg,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,EE,17,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,EE,17,Qua,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,EE,17,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,EE,17,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,EE,17,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,F,23,Seg,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,F,23,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,F,23,Qua,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,F,23,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,F,23,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,F,23,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,FF,13,Seg,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,FF,13,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,FF,13,Qua,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,FF,13,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,FF,13,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,FF,13,undef,undef,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,GG,1,Seg,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,GG,1,undef,undef,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,GG,1,Qua,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,GG,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,GG,1,Sex,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,GG,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,HH,7,Seg,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,HH,7,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,HH,7,Qua,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,HH,7,undef,undef,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,HH,7,Sex,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,HH,7,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,II,2,Seg,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,II,2,undef,undef,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,II,2,Qua,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,II,2,undef,undef,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,II,2,Sex,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,II,2,undef,undef,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,1,Seg,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,1,Qua,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,1,Sex,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,1,undef,undef,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,N,1,Seg,20:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,N,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,N,1,Qua,20:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,N,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,N,1,Sex,20:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,N,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,D3,0,Seg,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,D3,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,D3,0,Qua,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,D3,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,D3,0,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,D3,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E1,0,Seg,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E1,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E1,0,Qua,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E1,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E1,0,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E1,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E2,0,Seg,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E2,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E2,0,Qua,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E2,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E2,0,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E2,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E3,8,Seg,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E3,8,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E3,8,Qua,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E3,8,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E3,8,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,E3,8,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,H3,2,Seg,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,H3,2,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,H3,2,Qua,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,H3,2,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,H3,2,Sex,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,H3,2,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,K2,4,Seg,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,K2,4,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,K2,4,Qua,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,K2,4,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,K2,4,Sex,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,K2,4,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,L3,1,Seg,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,L3,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,L3,1,Qua,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,L3,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,L3,1,Sex,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,L3,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,M2,3,Seg,18:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,M2,3,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,M2,3,Qua,18:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,M2,3,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,M2,3,Sex,18:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,M2,3,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,N3,0,Seg,20:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,N3,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,N3,0,Qua,20:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,N3,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,N3,0,Sex,20:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01181,FÍSICA I-C,6,N3,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,A,14,Seg,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,A,14,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,A,14,Qua,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,A,14,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,A,14,Sex,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,A,14,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,AA,0,Seg,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,AA,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,AA,0,Qua,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,AA,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,AA,0,Sex,8:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,AA,0,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,B,12,Seg,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,B,12,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,B,12,Qua,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,B,12,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,B,12,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,B,12,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,BB,3,Seg,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,BB,3,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,BB,3,Qua,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,BB,3,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,BB,3,Sex,10:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,BB,3,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,C,10,Seg,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,C,10,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,C,10,Qua,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,C,10,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,C,10,Sex,13:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,C,10,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,E,2,Seg,18:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,E,2,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,E,2,Qua,18:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,E,2,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,E,2,Sex,18:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,E,2,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,F,1,Seg,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,F,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,F,1,Qua,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,F,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,F,1,Sex,15:30,2,HERALDO JOSE DE AMORIM
MEC,2019 - II,FIS01044,FÍSICA III - D,6,F,1,vale,Vale,undef,HERALDO JOSE DE AMORIM
MEC,2019 - II,ENG03078,FUNDAMENTOS DA COMBUSTÃO,3,U,5,Ter,9:30,3,Andrés Armando Mendiburu Zevallos
